Day,Slope AC,Slope std dev AC,Slope 68% IC AC LOW,Slope 68% IC AC HIGH,Slope 95% IC AC LOW,Slope 95% IC AC HIGH,Slope 99.7% IC AC LOW,Slope 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,Intercept AC,Intercept std dev AC,Intercept 68% IC AC LOW,Intercept 68% IC AC HIGH,Intercept 95% IC AC LOW,Intercept 95% IC AC HIGH,Intercept 99.7% IC AC LOW,Intercept 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,R-value,P-value
11,3.1860595556689557e-09,9.51360116097029e-09,-6.327541605301334e-09,1.2699660716639247e-08,-1.5460598719832815e-08,2.1832717831170724e-08,-2.2976343636999343e-08,2.934846274833725e-08,0.4240553580678961,0.2876543494533206,0.8391780086690356,9.51360116097029e-09,0.8391779991554345,0.8391780181826367,0.8391779900223773,0.8391780273156939,0.8391779825066323,0.8391780348314388,0.4240553580678961,0.2876543494533206,0.020081630142446436,0.7379566742596293
12,4.487952784447421e-09,1.3372310427266247e-08,-8.884357642818826e-09,1.786026321171367e-08,-2.1721775652994423e-08,3.069768122188926e-08,-3.2285900890534756e-08,4.12618064594296e-08,0.5338126333098864,0.3377928639274765,1.1740784844877181,1.3372310427266247e-08,1.1740784711154078,1.1740784978600285,1.1740784582779897,1.1740785106974465,1.1740784477138644,1.1740785212615719,0.5338126333098864,0.3377928639274765,0.020124795105989215,0.7374140774246685
13,5.279230538385229e-09,1.5817525107117342e-08,-1.0538294568732112e-08,2.1096755645502572e-08,-2.572311867156476e-08,3.628157974833522e-08,-3.821896350618746e-08,4.877742458295792e-08,0.6852522348467529,0.40748333230749667,1.380448499908747,1.5817525107117342e-08,1.380448484091222,1.380448515726272,1.3804484689063978,1.380448530911096,1.380448456410553,1.380448543406941,0.6852522348467529,0.40748333230749667,0.020013484245231358,0.7388135533774149
14,6.074432575353379e-09,1.8300904447332524e-08,-1.2226471871979146e-08,2.43753370226859e-08,-2.9795340141418363e-08,4.1944205292125124e-08,-4.425305465481106e-08,5.640191980551782e-08,0.8447531651110034,0.48232680673836203,1.5938512662192448,1.8300904447332524e-08,1.5938512479183404,1.5938512845201491,1.593851230349472,1.5938513020890175,1.5938512158917575,1.593851316546732,0.8447531651110034,0.48232680673836203,0.01990328338223453,0.7401999219364626
15,6.938297215566657e-09,2.0975231515736254e-08,-1.4036934300169598e-08,2.791352873130291e-08,-3.41731565552764e-08,4.804975098640972e-08,-5.074358945270805e-08,6.462018388384135e-08,1.038870615451554,0.6007140552670569,1.8267560910302798,2.0975231515736254e-08,1.8267560700550483,1.8267561120055114,1.826756049918826,1.8267561321417336,1.8267560333483932,1.8267561487121664,1.038870615451554,0.6007140552670569,0.019835277826296054,0.7410558768818756
16,7.792592466005954e-09,2.361159216712068e-08,-1.5818999701114728e-08,3.1404184633126635e-08,-3.848612818155058e-08,5.407131311356249e-08,-5.713928599357592e-08,7.272447092558784e-08,1.25081020472289,0.7367829138890869,2.0527865535157477,2.361159216712068e-08,2.0527865299041554,2.05278657712734,2.052786507237027,2.0527865997944685,2.052786488583869,2.052786618447626,1.25081020472289,0.7367829138890869,0.019790156592418753,0.7416239733165636
17,8.8537236110115e-09,2.6706080941032657e-08,-1.7852357330021157e-08,3.5559804552044154e-08,-4.3490195033412505e-08,6.11976422554355e-08,-6.458799897682831e-08,8.229544619885131e-08,1.4778498173051287,0.8882303073141263,2.3265851105009543,2.6706080941032657e-08,2.3265850837948734,2.326585137207035,2.3265850581570358,2.326585162844873,2.326585037059232,2.3265851839426768,1.4778498173051287,0.8882303073141263,0.019879596641545785,0.7404980198991857
18,9.89782830511395e-09,2.980071404900714e-08,-1.990288574389319e-08,3.969854235412109e-08,-4.851157123094004e-08,6.830722784116794e-08,-7.205413532965569e-08,9.184979193988358e-08,1.7257510009437818,1.0567704740568542,2.6080042472354013,2.980071404900714e-08,2.6080042174346874,2.608004277036115,2.6080041888260017,2.608004305644801,2.608004165283438,2.6080043291873647,1.7257510009437818,1.0567704740568542,0.019916118370791186,0.7400384096321085
19,1.1144292931440307e-08,3.3277158873362945e-08,-2.2132865941922637e-08,4.442145180480325e-08,-5.407893846035107e-08,7.636752432323168e-08,-8.036789397030778e-08,1.026564798331884e-07,1.9647386280683958,1.2434912348274934,2.9301742064183283,3.3277158873362945e-08,2.9301741731411695,2.930174239695487,2.930174141195097,2.9301742716415595,2.9301741149061415,2.930174297930515,1.9647386280683958,1.2434912348274934,0.020081506727763015,0.7379582258063866
20,1.2453071071754854e-08,3.721228565616478e-08,-2.4759214584409924e-08,4.966535672791963e-08,-6.048300881432811e-08,8.538915095783781e-08,-8.988071448269829e-08,1.1478685662620799e-07,2.2230262458199928,1.4484707218391708,3.2755957933488817,3.721228565616478e-08,3.275595756136596,3.2755958305611674,3.275595720412802,3.2755958662849616,3.2755956910150963,3.275595895682667,2.2230262458199928,1.4484707218391708,0.02006689896610122,0.7381418794044785
21,1.3651832694127354e-08,4.0803698304481784e-08,-2.715186561035443e-08,5.445553099860914e-08,-6.632341598265695e-08,9.362708137091165e-08,-9.855833764319756e-08,1.2586200303145227e-07,2.503317000341599,1.6678670968411426,3.599104187858752,4.0803698304481784e-08,3.599104147055054,3.5991042286624504,3.5991041078835035,3.599104267834001,3.5991040756485817,3.5991043000689227,2.503317000341599,1.6678670968411426,0.02006234122342791,0.7381991838917745
22,1.3724314868324588e-08,4.080341487431105e-08,-2.7079100005986464e-08,5.452772974263564e-08,-6.625037828532507e-08,9.369900802197424e-08,-9.84850760360308e-08,1.2593370577267998e-07,2.7987083498130114,1.9117099909705897,3.614927649511812,4.080341487431105e-08,3.6149276087083972,3.614927690315227,3.614927569537119,3.614927729486505,3.614927537302421,3.6149277617212032,2.7987083498130114,1.9117099909705897,0.020168955770164282,0.7368590989951269
23,1.6890851233115902e-08,5.004888390749281e-08,-3.315803267437691e-08,6.693973514060871e-08,-8.120496122557e-08,1.149866636918018e-07,-1.207435795124893e-07,1.5452528197872114e-07,3.0590651991456888,2.147079921286709,4.429653433503143,5.004888390749281e-08,4.429653383454259,4.429653483552027,4.42965333540733,4.429653531598955,4.429653295868712,4.429653571137574,3.0590651991456888,2.147079921286709,0.02023698426721071,0.7360044344970144
24,1.8754529637067608e-08,5.5665525204816406e-08,-3.6910995567748794e-08,7.442005484188402e-08,-9.034989976437254e-08,1.2785895903850775e-07,-1.3432566467617751e-07,1.7183472395031274e-07,3.4095765863127205,2.434703348631388,4.9202200955276085,5.5665525204816406e-08,4.920220039862083,4.920220151193134,4.920219986423179,4.920220204632038,4.920219942447414,4.920220248607803,3.4095765863127205,2.434703348631388,0.02020267238899949,0.7364354654281722
25,2.0544029289103946e-08,6.097621650845079e-08,-4.043218721934684e-08,8.152024579755473e-08,-9.896935506745959e-08,1.4005741364566747e-07,-1.4714056610913572e-07,1.882286246873436e-07,3.7949458943614207,2.748629663005125,5.380725183637589,6.097621650845079e-08,5.380725122661373,5.380725244613805,5.380725064124205,5.380725303150973,5.380725015952994,5.380725351322184,3.7949458943614207,2.748629663005125,0.020202918211067476,0.7364323770811092
